meanfreq,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,centroid,dfrange,label
0.179009963,0.164989247,0.187569892,0.022580645,3.358423187,14.22984273,0.829131452,0.260983951,0.179009963,5.71875,female
0.179854592,0.172,0.196571429,0.024571429,3.050910432,13.05236498,0.820680853,0.302645962,0.179854592,0.0390625,female
0.184168806,0.16843467,0.198861578,0.030426908,2.746986333,10.93918419,0.840538087,0.268711222,0.184168806,0.203125,female
0.185847199,0.172048193,0.202831325,0.030783133,2.105534624,6.287352776,0.830392189,0.233417967,0.185847199,0.2578125,female
0.187073799,0.170834114,0.20809747,0.037263355,2.320216684,8.445819088,0.858266134,0.247360229,0.187073799,6.296875,female
0.18304616,0.172037618,0.194420063,0.022382445,3.937859169,20.36557417,0.792733183,0.216423614,0.18304616,0.703125,female
0.174857232,0.15816092,0.196781609,0.03862069,3.199704232,15.85702691,0.860847893,0.317472011,0.174857232,5.34375,female
0.17463269,0.164009942,0.183264292,0.01925435,3.825210261,19.69171958,0.825176754,0.258849961,0.17463269,6.0390625,female
0.172271176,0.164615385,0.188791209,0.024175824,3.373657202,15.01203484,0.853113107,0.340283222,0.172271176,5.96875,female
0.185716982,0.165172414,0.213448276,0.048275862,2.208583433,7.641930433,0.868520809,0.320348685,0.185716982,6.375,female
0.180496429,0.166347687,0.191802233,0.025454545,3.48389062,18.56029444,0.84742008,0.246109589,0.180496429,6.171875,female
0.183245856,0.169965753,0.199452055,0.029486301,3.522186603,18.41774955,0.841949094,0.232825683,0.183245856,5.734375,female
0.180675556,0.1648,0.192266667,0.027466667,2.960100303,11.78055285,0.840314199,0.269390493,0.180675556,6.625,female
0.187324392,0.170517711,0.204850136,0.034332425,2.371323174,8.369805217,0.834361674,0.232039756,0.187324392,6.7421875,female
0.188029756,0.171111111,0.204814815,0.033703704,2.082684624,6.716460872,0.850385097,0.234660479,0.188029756,5.6328125,female
0.166078098,0.162159763,0.190532544,0.028372781,3.557991975,17.81435737,0.883530848,0.44219647,0.166078098,6.203125,female
0.179289108,0.165766092,0.192420671,0.026654578,3.058550761,14.38395503,0.836780259,0.227687154,0.179289108,6.453125,female
0.179178834,0.163450351,0.195466399,0.032016048,2.493824948,9.013872535,0.856224144,0.298321803,0.179178834,6.359375,female
0.181347325,0.16335813,0.196684378,0.033326249,2.973961651,12.53213987,0.859124629,0.304502063,0.181347325,6.765625,female
0.178690501,0.164169381,0.201259501,0.037090119,2.112956353,6.987666201,0.869628687,0.338454591,0.178690501,5.46875,female
0.1871152,0.17108209,0.201380597,0.030298507,2.666921864,9.908801146,0.84478667,0.239938033,0.1871152,1.3359375,female
0.186071497,0.175426252,0.200433018,0.025006766,3.645519331,17.95791542,0.823998619,0.261475175,0.186071497,5.9609375,female
0.177679948,0.16705618,0.196314607,0.029258427,2.679598468,10.37771026,0.859103192,0.332854966,0.177679948,5.75,female
0.184310609,0.171612903,0.194645161,0.023032258,3.173294325,13.73630297,0.831024897,0.212023734,0.184310609,5.28125,female
0.163239107,0.160133779,0.188040134,0.027906355,3.498123705,19.28624775,0.881285095,0.415102366,0.163239107,6.90625,female
0.178307366,0.165645046,0.186600143,0.020955096,3.770009757,19.52568021,0.84294858,0.284526565,0.178307366,3.53125,female
0.174688323,0.160275862,0.185164751,0.024888889,3.954829916,21.83622761,0.839558233,0.261353549,0.174688323,4.484375,female
0.183371888,0.164415584,0.202597403,0.038181818,2.235463465,8.101767002,0.861210975,0.251207091,0.183371888,6.734375,female
0.176946779,0.165017182,0.193402062,0.02838488,3.031578736,12.71256613,0.821228801,0.257249198,0.176946779,2.2109375,female
0.174035475,0.160318979,0.184657097,0.024338118,4.072935688,21.79466568,0.826865693,0.246242315,0.174035475,5.6171875,female
0.177265765,0.166017699,0.188938053,0.022920354,3.261121463,14.29752036,0.816742073,0.226999411,0.177265765,6.125,female
0.173641546,0.159677708,0.185246195,0.025568487,3.020243244,12.54912034,0.843487863,0.285397863,0.173641546,6.65625,female
0.188222184,0.169392265,0.218121547,0.048729282,2.429484906,9.290797733,0.867046275,0.278393117,0.188222184,5.1640625,female
0.177919597,0.162758621,0.192413793,0.029655172,4.326653835,25.77755902,0.823617774,0.232398071,0.177919597,6.2265625,female
0.176907314,0.164788732,0.186478873,0.021690141,2.774643174,10.40697235,0.818552229,0.192606212,0.176907314,6.6875,female
0.187024799,0.179248555,0.209595376,0.030346821,2.667018372,10.02739238,0.851371565,0.295386096,0.187024799,6.7578125,female
0.192816887,0.172787177,0.219162956,0.046375779,2.052242209,7.308962828,0.866241417,0.236268267,0.192816887,4.640625,female
0.184309404,0.16984127,0.210793651,0.040952381,2.075172267,6.904859558,0.87199046,0.351324706,0.184309404,0.40625,female
0.184889342,0.167763713,0.202025316,0.034261603,2.407879424,8.507609676,0.833187846,0.20967134,0.184889342,6.1953125,female
0.185992534,0.177794677,0.195361217,0.01756654,3.332114381,14.71223209,0.74769487,0.106801091,0.185992534,0.5546875,female
0.186647078,0.171580217,0.207044632,0.035464415,2.73291839,11.16205962,0.844338992,0.231123565,0.186647078,6.6953125,female
0.181182549,0.168150808,0.192531418,0.02438061,3.071247114,13.11235702,0.82088099,0.182415685,0.181182549,0.7578125,female
0.185174046,0.166591195,0.202867925,0.03627673,2.531039025,9.333099897,0.859676929,0.290416359,0.185174046,6.3828125,female
0.168612886,0.167572519,0.195358779,0.02778626,3.524902756,17.31994483,0.85607933,0.375274881,0.168612886,0.640625,female
0.178653418,0.165792438,0.186967015,0.021174578,3.414957728,15.17937891,0.823984458,0.216122064,0.178653418,6.2890625,female
0.187176669,0.168861538,0.211938462,0.043076923,3.134099576,14.33179686,0.847972425,0.27697339,0.187176669,5.8046875,female
0.189260354,0.171642778,0.210848953,0.039206174,2.001373324,6.806066533,0.862151671,0.275669893,0.189260354,6.09375,female
0.184892871,0.17493014,0.197285429,0.022355289,3.025038543,12.67707395,0.816435295,0.247041762,0.184892871,0.0546875,female
0.163067204,0.161345291,0.195874439,0.034529148,3.030760214,13.03985144,0.899023214,0.484541573,0.163067204,6.4765625,female
0.181922591,0.170482399,0.193846154,0.023363755,2.797413955,10.32447203,0.80162462,0.197543736,0.181922591,5.5625,female
0.181995688,0.166943396,0.198289308,0.031345912,3.381987693,15.69935091,0.850543955,0.319835359,0.181995688,0.75,female
0.177298053,0.163082927,0.19777561,0.034692683,2.691006139,10.40787945,0.853580434,0.317349553,0.177298053,0.3359375,female
0.178389481,0.166516854,0.186741573,0.020224719,3.570498701,16.12554787,0.816218464,0.216515401,0.178389481,6.0703125,female
0.174523844,0.161549738,0.186764398,0.02521466,3.025874501,12.55109679,0.815919698,0.221765646,0.174523844,0.6484375,female
0.177370741,0.161538462,0.195583127,0.034044665,3.276967634,15.49620068,0.848722237,0.290096471,0.177370741,6.6328125,female
0.154071439,0.147514124,0.189435028,0.041920904,2.614452178,10.07099944,0.896255185,0.50511335,0.154071439,6.2109375,female
0.181191431,0.168070175,0.192982456,0.024912281,2.911882044,11.98343468,0.820293627,0.213677223,0.181191431,5.578125,female
0.181964222,0.16744186,0.197674419,0.030232558,3.825913917,20.0739797,0.803241001,0.189572318,0.181964222,3.9140625,female
0.183098304,0.170847458,0.195762712,0.024915254,2.751857756,10.92093359,0.833917499,0.239810079,0.183098304,0.21875,female
0.182713507,0.168586387,0.200104712,0.031518325,3.090780455,13.55095029,0.845562464,0.291419061,0.182713507,0.4453125,female
0.171319139,0.162883487,0.19597653,0.033093043,2.796871994,12.09750502,0.892325071,0.447628548,0.171319139,5.6640625,female
0.168163038,0.15585327,0.18800638,0.03215311,3.18580126,15.46434542,0.87436711,0.377036481,0.168163038,4.4765625,female
0.174173532,0.155026567,0.194899044,0.039872476,5.383762482,39.9382369,0.842794632,0.287725951,0.174173532,6.5546875,female
0.183173193,0.16707438,0.200859504,0.033785124,2.981181105,14.5261012,0.820642976,0.205586047,0.183173193,5.671875,female
0.17789608,0.163020134,0.190268456,0.027248322,2.97024606,12.74046109,0.831026562,0.238260702,0.17789608,5.4765625,female
0.188307347,0.17137558,0.211622875,0.040247295,2.202962249,7.759716662,0.84213361,0.22862079,0.188307347,4.40625,female
0.179749589,0.167790262,0.18701623,0.019225968,4.997551484,34.13676428,0.8002275,0.223222936,0.179749589,6.4609375,female
0.180533618,0.165251142,0.201050228,0.035799087,2.502392291,9.109723498,0.857856965,0.323957182,0.180533618,3.7265625,female
0.197216458,0.181866667,0.236266667,0.0544,2.676538721,13.36528867,0.906817248,0.449640026,0.197216458,0.5078125,female
0.18913327,0.178443114,0.234251497,0.055808383,3.262410672,21.96557969,0.909747128,0.47946707,0.18913327,0.6015625,female
0.176733399,0.161,0.223588235,0.062588235,3.353022024,22.39225645,0.926618275,0.550261825,0.176733399,0.8203125,female
0.182050791,0.175050651,0.212735166,0.037684515,2.659046776,11.83063869,0.875828417,0.410387208,0.182050791,0.640625,female
0.192711322,0.172533333,0.242133333,0.0696,2.179408586,10.80957057,0.923526627,0.524650226,0.192711322,5.4375,female
0.201748377,0.180662768,0.249707602,0.069044834,1.944875808,7.574773293,0.892704344,0.348167588,0.201748377,0.671875,female
0.192628831,0.16972067,0.255232775,0.085512104,2.245735913,12.42873475,0.932352155,0.563884404,0.192628831,0.6796875,female
0.206335337,0.186820049,0.248940016,0.062119967,2.063404397,8.360208293,0.90608687,0.435548385,0.206335337,0.640625,female
0.195929487,0.184712042,0.237068063,0.052356021,2.105751193,9.111364242,0.915902231,0.489533705,0.195929487,0.6953125,female
0.189912809,0.1816,0.242666667,0.061066667,1.870038249,6.917744728,0.914751379,0.473693624,0.189912809,0.5625,female
0.168597658,0.153254438,0.197712032,0.044457594,2.526929867,12.31377432,0.922825257,0.533854251,0.168597658,0.7578125,female
0.159715,0.149106505,0.190936383,0.041829878,2.911308167,15.66314562,0.897692934,0.431623436,0.159715,0.1953125,female
0.194125015,0.181078749,0.232125135,0.051046386,2.26722033,9.577863905,0.908414374,0.446981236,0.194125015,6.9765625,female
0.172585728,0.157771318,0.208507752,0.050736434,3.089755012,20.77845428,0.923872435,0.51266214,0.172585728,6.5234375,female
0.182063734,0.167771295,0.213675613,0.045904317,2.831542983,14.27792312,0.908296337,0.451007135,0.182063734,0.4140625,female
0.175248259,0.160251572,0.208919383,0.04866781,3.407405699,23.52343717,0.90532714,0.439105021,0.175248259,0.609375,female
0.172678832,0.161622868,0.197768557,0.036145689,3.061701929,15.48541199,0.893837925,0.409584631,0.172678832,6.6015625,female
0.161152946,0.145772402,0.208884002,0.0631116,3.252964331,32.075579,0.938153359,0.584005369,0.161152946,0.4453125,female
0.170131639,0.155305918,0.198134403,0.042828485,2.641074145,14.06295892,0.91009486,0.456988942,0.170131639,0.4609375,female
0.177046702,0.156721728,0.223786531,0.067064803,2.145687764,13.51492772,0.933957201,0.538465424,0.177046702,0.8359375,female
0.154080446,0.057859779,0.228597786,0.170738007,2.219183881,9.583576555,0.953377371,0.704236647,0.154080446,4.71875,female
0.162341173,0.08778032,0.21624714,0.128466819,3.600307042,19.96706291,0.946908145,0.70691673,0.162341173,0.828125,female
0.151754544,0.059343987,0.225836838,0.166492851,2.603043024,13.20473282,0.950413017,0.681699085,0.151754544,3.5703125,female
0.141082907,0.043235294,0.217777778,0.174542484,1.597068956,5.560671116,0.941750743,0.60112741,0.141082907,3.5859375,female
0.141616514,0.057774343,0.222009274,0.16423493,1.471281182,5.115927219,0.964447856,0.745641046,0.141616514,3.5390625,female
0.165804326,0.095888078,0.229245742,0.133357664,1.679792218,7.699729712,0.96318261,0.725957057,0.165804326,0.4609375,female
0.152197551,0.066111111,0.215718954,0.149607843,2.660579454,12.06190016,0.943341064,0.651973135,0.152197551,3.2578125,female
0.129146276,0.0400369,0.215166052,0.175129151,1.8214098,6.826309701,0.949958296,0.678018333,0.129146276,3.0703125,female
0.175554269,0.126414709,0.237385087,0.110970378,1.852941973,6.470409501,0.943450561,0.642258858,0.175554269,3.1015625,female
0.148974544,0.050795353,0.217944593,0.16714924,2.138169548,8.352814753,0.939006748,0.622045197,0.148974544,3.109375,female
0.197722838,0.174195152,0.223965196,0.049770044,2.132563238,8.494306308,0.899003938,0.266904383,0.197722838,6.8515625,female
0.19137372,0.162043112,0.220431115,0.058388004,1.836144972,7.111128227,0.904673081,0.287490997,0.19137372,6.765625,female
0.189153875,0.154951456,0.223667745,0.068716289,1.188837987,3.912539272,0.926780933,0.399390383,0.189153875,2.4375,female
0.191702353,0.161157556,0.217377635,0.056220079,1.936981616,7.971062739,0.910711677,0.279577265,0.191702353,6.859375,female
0.183433207,0.151097561,0.21277439,0.061676829,2.549621332,12.71592197,0.90747976,0.306336797,0.183433207,6.84375,female
0.186465568,0.153720508,0.215589837,0.061869328,1.710496891,6.227631189,0.912430957,0.30767362,0.186465568,6.671875,female
0.19820339,0.17308831,0.224400204,0.051311894,2.181699892,9.473103273,0.907944795,0.294762277,0.19820339,5.40625,female
0.187629034,0.155613871,0.217544517,0.061930647,2.555591792,11.56968047,0.886006753,0.234557225,0.187629034,6.828125,female
0.200702042,0.190605854,0.239591559,0.048985705,2.665433212,11.69466552,0.917600502,0.516220519,0.200702042,0.5390625,female
0.173249738,0.159019408,0.202492339,0.043472932,3.149874198,15.63673222,0.892246147,0.450262416,0.173249738,0.21875,female
0.182299692,0.159766628,0.23033839,0.070571762,1.406595042,4.308847519,0.941427382,0.594892424,0.182299692,0.2890625,female
0.183495166,0.157920728,0.230695257,0.072774529,2.249872274,7.938165258,0.935247629,0.611967177,0.183495166,0.265625,female
0.173271499,0.144102931,0.218556112,0.074453181,2.594766613,11.35850314,0.946681272,0.668180884,0.173271499,0.2578125,female
0.173639025,0.128964451,0.231746522,0.102782071,0.983938594,3.601630095,0.967853359,0.756649883,0.173639025,0.328125,female
0.200115562,0.191743375,0.23958159,0.047838215,2.522924805,8.97174289,0.904789552,0.498885996,0.200115562,0.3125,female
0.196405992,0.181143617,0.238111702,0.056968085,1.892379171,6.777290567,0.924598543,0.536890004,0.196405992,0.453125,female
0.170211942,0.114688458,0.220796731,0.106108274,2.865304104,13.44740971,0.938500807,0.654076226,0.170211942,0.1953125,female
0.172286018,0.158086861,0.209807587,0.051720726,3.134383327,14.26215426,0.920398749,0.574005405,0.172286018,3.875,female
0.20493788,0.195125666,0.239482102,0.044356436,2.485002889,10.42275921,0.884811248,0.362203734,0.20493788,0.8125,female
0.157168627,0.085115304,0.225995807,0.140880503,2.322140537,13.32600194,0.961834662,0.752103834,0.157168627,3.7734375,female
0.195860836,0.181233993,0.234365541,0.053131548,2.004903455,8.716056395,0.889968473,0.37478526,0.195860836,0.6953125,female
0.188226793,0.179816514,0.249541284,0.069724771,1.656945557,5.766831135,0.921602203,0.508717732,0.188226793,0.6796875,female
0.22237339,0.192121982,0.265412961,0.073290978,2.496012943,10.46037923,0.867353746,0.271194225,0.22237339,0.953125,female
0.192049961,0.178150432,0.241331689,0.063181258,1.762693526,5.862619356,0.922779139,0.546754424,0.192049961,0.7265625,female
0.201929499,0.184019729,0.2427127,0.058692972,1.862399953,7.816939338,0.902991777,0.42976358,0.201929499,0.6796875,female
0.198050632,0.182129086,0.247611065,0.065481978,1.787490402,8.96907682,0.915851959,0.444600356,0.198050632,0.734375,female
0.193962059,0.187239264,0.249079755,0.061840491,2.149417781,7.786475755,0.914981783,0.513837744,0.193962059,0.7109375,female
0.195739595,0.18375,0.250568182,0.066818182,2.655036178,14.54117518,0.915646039,0.471817182,0.195739595,0.7265625,female
0.171870667,0.159066968,0.203732129,0.044665162,3.646713203,25.38702215,0.900367759,0.429190181,0.171870667,2.2265625,female
0.178197286,0.157192982,0.215776478,0.058583496,3.162454586,27.16837016,0.923006923,0.488414888,0.178197286,1.0703125,female
0.173822008,0.155259083,0.213960691,0.058701608,3.40025312,30.84999359,0.923000604,0.504066376,0.173822008,0.6484375,female
0.172108228,0.161212121,0.200594626,0.039382504,3.898734439,32.57548597,0.906936448,0.450730678,0.172108228,0.2578125,female
0.171769968,0.141369451,0.223957863,0.082588412,6.669214507,113.9415116,0.948423913,0.658345056,0.171769968,0.5078125,female
0.188872268,0.173479934,0.229664651,0.056184717,3.198953231,31.37139736,0.915985591,0.436417565,0.188872268,0.78125,female
0.175107809,0.138828452,0.231380753,0.092552301,5.666595733,91.42319029,0.936910656,0.537922752,0.175107809,0.25,female
0.179418077,0.140636777,0.234515919,0.093879142,6.130157522,101.0393764,0.938814648,0.555937116,0.179418077,0.46875,female
0.183200597,0.158627859,0.235031185,0.076403326,2.717303966,21.11305348,0.926863833,0.501416796,0.183200597,2.4296875,female
0.160173684,0.150781797,0.193418903,0.042637106,4.301561972,39.32441678,0.916364341,0.525700823,0.160173684,2.0625,female
0.08560587,0.025865103,0.139589443,0.11372434,2.281377222,10.17882178,0.94310951,0.636657278,0.08560587,0.75,female
0.082005982,0.024407252,0.133751743,0.109344491,2.377493906,9.717257347,0.938889383,0.608705825,0.082005982,1.4140625,female
0.078847187,0.022842725,0.127636669,0.104793944,2.422416756,9.575712722,0.930185297,0.581113385,0.078847187,5.3203125,female
0.121445506,0.032784207,0.194608577,0.16182437,2.083068529,8.659578734,0.966515567,0.776099236,0.121445506,0.9609375,female
0.093402309,0.032941176,0.157843137,0.124901961,1.808112797,7.522360604,0.945408462,0.632646768,0.093402309,0.578125,female
0.10262336,0.032020793,0.168109162,0.136088369,1.90567839,7.191967348,0.951992434,0.674631772,0.10262336,0.6015625,female
0.091790714,0.029094376,0.157750238,0.128655863,2.000944147,7.683516789,0.939997757,0.613938561,0.091790714,0.8671875,female
0.112574609,0.030997067,0.172434018,0.14143695,2.471338483,10.23617621,0.942924916,0.657554266,0.112574609,0.765625,female
0.097562091,0.038765989,0.158224229,0.119458239,1.430849795,4.652448192,0.952220292,0.664711798,0.097562091,0.6328125,female
0.088831313,0.027479752,0.14340162,0.115921868,1.878499444,7.406555457,0.949350638,0.625181224,0.088831313,0.6328125,female
0.164784249,0.007339158,0.247084988,0.23974583,27.135438,800.2724883,0.766384644,0.235352701,0.164784249,0,female
0.135120044,0.000276134,0.232228797,0.231952663,24.9488324,666.6810237,0.74867638,0.280412417,0.135120044,0,female
0.152414448,0.000348259,0.241343284,0.240995025,21.76160898,513.8796477,0.771160069,0.271657028,0.152414448,0,female
0.15025502,0.002288049,0.24825332,0.245965271,24.01442382,624.9391693,0.777701956,0.26493328,0.15025502,0,female
0.151283266,0.000266921,0.245567207,0.245300286,25.15253644,680.4858373,0.768258053,0.288360881,0.151283266,0,female
0.153288707,0.000235492,0.240908326,0.240672834,26.7561854,770.5012371,0.750022627,0.214378307,0.153288707,0,female
0.139305284,0.000228758,0.236535948,0.23630719,27.59289872,810.4492034,0.738650686,0.276171373,0.139305284,0,female
0.165542199,0.006491499,0.254683153,0.248191654,27.55814557,824.136041,0.765956716,0.219572919,0.165542199,0,female
0.153645359,0.000250223,0.252475424,0.252225201,25.84082537,720.4983664,0.748495008,0.246322537,0.153645359,0,female
0.152673827,0.000266921,0.249037178,0.248770257,24.80046421,667.7330667,0.747569467,0.240212835,0.152673827,0,female
0.162205157,0.136820858,0.210529857,0.073708999,4.105541056,35.65566295,0.930920089,0.57528575,0.162205157,6.953125,female
0.168252203,0.130325655,0.235075457,0.104749801,5.008222436,73.82976472,0.940100392,0.555749976,0.168252203,0.4609375,female
0.163490852,0.146783161,0.206386021,0.059602859,3.825075621,41.43814094,0.906536537,0.43874395,0.163490852,0.8359375,female
0.169579909,0.141704606,0.220116464,0.078411858,3.439047418,36.75716219,0.937305028,0.566265528,0.169579909,0.40625,female
0.17030936,0.136462766,0.231223404,0.094760638,4.045799245,56.0162803,0.944721529,0.576245802,0.17030936,0.2578125,female
0.161641466,0.115016835,0.213535354,0.098518519,5.676071435,57.77930806,0.875254817,0.446785697,0.161641466,0.21875,female
0.169751775,0.129189704,0.221277407,0.092087703,5.404310278,64.41605198,0.896396285,0.446445286,0.169751775,0.4453125,female
0.166077721,0.074179104,0.23681592,0.162636816,4.237643748,41.15586555,0.908194766,0.499167966,0.166077721,0.6875,female
0.16653757,0.153486638,0.194033561,0.040546924,3.777015904,28.19835156,0.904631339,0.448050582,0.16653757,0.4609375,female
0.173451065,0.140784753,0.232443946,0.091659193,4.432652252,60.95324128,0.939583268,0.559729661,0.173451065,0.4375,female
0.208291796,0.191265207,0.227883212,0.036618005,2.249725135,7.833977457,0.852007515,0.136175307,0.208291796,6.0234375,female
0.208232073,0.186860707,0.231538462,0.044677755,2.569041905,10.79803799,0.86937998,0.160289772,0.208232073,3.0703125,female
0.19938681,0.180718954,0.226470588,0.045751634,2.342195526,9.294967864,0.860738259,0.21088442,0.19938681,5.96875,female
0.195679389,0.181785216,0.211659693,0.029874477,3.189926356,15.15864922,0.850762596,0.201764916,0.195679389,5.734375,female
0.195604546,0.179728377,0.210750536,0.031022159,3.079277132,14.56233536,0.861834829,0.221350084,0.195604546,6.234375,female
0.200324564,0.179753086,0.223235867,0.043482781,2.107450606,7.372720558,0.869481584,0.179790629,0.200324564,5.4453125,female
0.212681151,0.180528949,0.251379557,0.070850608,1.142382115,3.271853156,0.895564562,0.198000992,0.212681151,6.8515625,female
0.198039226,0.183464052,0.212973856,0.029509804,2.118278797,7.139244223,0.857263114,0.177913985,0.198039226,1.3984375,female
0.218551887,0.200415945,0.24627383,0.045857886,2.477500091,11.06603529,0.877561753,0.18839921,0.218551887,1.484375,female
0.198203005,0.182031603,0.218269375,0.036237773,2.643353282,12.04094133,0.862681813,0.17460658,0.198203005,6,female
0.202647026,0.184434072,0.223803967,0.039369895,2.447279677,10.35293083,0.864478957,0.16566212,0.202647026,6.0703125,female
0.217758842,0.199099757,0.237761557,0.0386618,2.038031655,6.674459846,0.861819085,0.15492044,0.217758842,5.90625,female
0.191456142,0.172434018,0.2128739,0.040439883,2.109023523,7.29676078,0.857870371,0.175168017,0.191456142,3.2578125,female
0.200153781,0.184518828,0.21595537,0.031436541,2.898662877,12.74880704,0.841896691,0.154743164,0.200153781,4.71875,female
0.198024236,0.181725781,0.220412917,0.038687136,2.232952795,7.833360884,0.873035036,0.205702101,0.198024236,3.484375,female
0.199377188,0.182461005,0.216429809,0.033968804,1.688447899,4.741930256,0.870153826,0.207927458,0.199377188,0.71875,female
0.212810959,0.191232529,0.238551461,0.047318933,1.475016057,4.625508652,0.889585921,0.200500496,0.212810959,5.9609375,female
0.206478817,0.185944014,0.228802859,0.042858845,1.580152551,4.494539253,0.873649964,0.168127062,0.206478817,1.75,female
0.205792821,0.190767085,0.227280335,0.03651325,2.879596594,13.42253387,0.866926813,0.20855837,0.205792821,6.03125,female
0.141797816,0.044902962,0.217364658,0.172461696,1.027732585,3.588616515,0.965639882,0.758994917,0.141797816,0.8984375,female
0.132462919,0.046618999,0.201348315,0.154729316,1.99047556,7.814367657,0.953139144,0.706315967,0.132462919,4.96875,female
0.141132927,0.0582643,0.197712032,0.139447732,2.810346321,13.44199701,0.947771558,0.685224055,0.141132927,2.9765625,female
0.121075855,0.028717949,0.197988166,0.169270217,1.589307313,5.204647215,0.950290343,0.686228373,0.121075855,0.6953125,female
0.222557054,0.191916111,0.257044805,0.065128694,2.21228525,9.121701719,0.877130178,0.189702742,0.222557054,5.421875,female
0.232753599,0.210363951,0.264956672,0.054592721,2.433354925,9.661172115,0.864838398,0.169906555,0.232753599,0.21875,female
0.211562908,0.182970297,0.252277228,0.069306931,1.871104855,6.65396382,0.880766439,0.211717791,0.211562908,0.3828125,female
0.227930987,0.201854043,0.261499014,0.05964497,2.222919276,8.689687035,0.870969279,0.186377779,0.227930987,0.3046875,female
0.229993022,0.209352397,0.259512195,0.050159798,1.838075861,6.443785757,0.869955939,0.1587125,0.229993022,0.640625,female
0.220802047,0.199445407,0.255008666,0.055563258,2.068183672,8.136190332,0.888681203,0.213296382,0.220802047,6.125,female
0.217509276,0.192337384,0.247977127,0.055639743,1.622663053,5.366086058,0.889606556,0.182677205,0.217509276,5.0546875,female
0.228902748,0.208645921,0.259276703,0.050630782,2.073639065,7.742316173,0.8664092,0.163199635,0.228902748,2.7109375,female
0.226668815,0.204574868,0.258088789,0.05351392,1.718104614,5.464414743,0.873244913,0.156816904,0.226668815,1.3828125,female
0.240260308,0.233953013,0.267701736,0.033748723,3.432977829,16.06932556,0.824469576,0.149330913,0.240260308,1.8828125,female
0.112153434,0.040686499,0.17812357,0.137437071,1.144633686,3.89225368,0.959470228,0.723279556,0.112153434,3.2421875,female
0.125845527,0.034146341,0.208174937,0.174028595,1.54235009,5.162948739,0.948059271,0.654699906,0.125845527,0.6875,female
0.155449633,0.055694823,0.233841962,0.178147139,1.944019096,7.492905463,0.941989626,0.656683884,0.155449633,4.0703125,female
0.098269155,0.022564991,0.185372617,0.162807626,2.435569758,10.4232666,0.942599187,0.651896865,0.098269155,3.2109375,female
0.206577263,0.187420758,0.233710379,0.046289621,2.277132281,9.688894099,0.870285605,0.166226259,0.206577263,6.140625,female
0.212319701,0.19367024,0.231689638,0.038019398,2.155931205,8.251552753,0.881543262,0.221531988,0.212319701,6.4609375,female
0.19501289,0.181188864,0.208156509,0.026967645,3.067826316,13.0838436,0.853429664,0.187442423,0.19501289,1.3984375,female
0.196432361,0.181621622,0.212619543,0.030997921,2.852863957,12.31542011,0.860973137,0.18337267,0.196432361,3.6328125,female
0.197275307,0.175933926,0.221296061,0.045362135,2.42530926,11.65434234,0.886176373,0.2369705,0.197275307,5.9765625,female
0.195068971,0.172998833,0.220536756,0.047537923,2.324583573,8.730344265,0.873734936,0.207800224,0.195068971,5.7421875,female
0.204446479,0.178527132,0.229263566,0.050736434,1.730805757,5.978216783,0.895454084,0.204787585,0.204446479,6.609375,female
0.208832034,0.185985401,0.228905109,0.042919708,2.802764139,12.12384744,0.860854224,0.171975692,0.208832034,3.421875,female
0.210459733,0.198210068,0.227271597,0.029061529,3.398017291,16.79466087,0.850521063,0.187915332,0.210459733,5.7578125,female
0.190465452,0.167060286,0.216134245,0.049073959,2.656738088,12.08094932,0.876232649,0.211584537,0.190465452,5.3984375,female
0.183869594,0.170401634,0.221484003,0.051082369,2.083843097,7.549278605,0.922238772,0.524109969,0.183869594,4.3359375,female
0.199527334,0.180520674,0.247411945,0.066891271,1.636477967,5.419220001,0.931216801,0.522789624,0.199527334,0.28125,female
0.191485408,0.159399225,0.235775194,0.076375969,1.954417543,8.219882405,0.927272224,0.488783139,0.191485408,1.1875,female
0.199919658,0.177205978,0.243248863,0.066042885,1.607204458,5.295899424,0.921852158,0.459216192,0.199919658,0.28125,female
0.1673555,0.147614133,0.206526399,0.058912267,2.35922029,9.367842617,0.93372787,0.579145204,0.1673555,0.375,female
0.177619094,0.159594997,0.210458606,0.050863609,2.572171381,10.82304559,0.92633929,0.55379434,0.177619094,5.1484375,female
0.191765203,0.180868609,0.240593733,0.059725124,2.522097065,10.46594528,0.925769109,0.560213056,0.191765203,4.8515625,female
0.177299355,0.153548387,0.214721408,0.061173021,3.009612055,14.07762893,0.926536549,0.586027821,0.177299355,0.359375,female
0.193123121,0.179205929,0.240127051,0.060921122,3.11400084,21.22092357,0.92117304,0.498639179,0.193123121,3.8984375,female
0.17637473,0.111365205,0.249916215,0.13855101,2.58814805,21.79589318,0.938456173,0.557869214,0.17637473,0.8984375,female
0.182661661,0.168708081,0.231973612,0.063265531,2.819528159,18.13851176,0.936012548,0.605141471,0.182661661,1.328125,female
0.175855657,0.138163074,0.237488285,0.099325211,4.330891671,52.72807526,0.941454157,0.603736972,0.175855657,0.828125,female
0.188125673,0.165719237,0.247729636,0.082010399,2.384851127,11.94254587,0.933937262,0.592860688,0.188125673,0.6796875,female
0.184872292,0.180365369,0.233963463,0.053598094,3.347644826,29.32016225,0.91584009,0.504530723,0.184872292,0.8984375,female
